UNITID,OPEID6,Predicted Final Data LN,Final_Predicted 10 year earnings,CONTROL,CONTROL.1,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
187444,2625,10.947271902610119,56798.8809317938,1,Public,12244.0,19920.0,1,3,0.7458,980.0,0.0,0.0029,0.0,0.0113,0.1248,0.0,0.0127,0.0,0.0861,0.0,0.0,0.0039,0.0,0.0015,0.0465,0.021,0.0,0.0426,0.0117,0.0,0.0,0.0333,0.0034,0.0,0.0108,0.0,0.1077,0.0186,0.0,0.0999,0.0,0.0,0.0,0.0,0.0553,0.0793,0.1943,0.0323,10018.0,10489.0,0.9685,0.4153,22017.0,0.5091,0.7626,0.06,25000.0,22.42400495,58797.6589,37300.0,42600.0,49100.0,34700.0,40000.0,46600.0,22800.0,26500.0,34700.0,231.0,215.0,260.0,3021.0,2489.0,2757.0,0.4494,0.5506
187648,2651,10.498956457225683,36277.62566041456,1,Public,4858.0,10633.0,1,3,0.6306,935.0,0.0113,0.005,0.0,0.0,0.0378,0.0,0.0038,0.0,0.0932,0.0,0.0101,0.005,0.0063,0.0,0.0076,0.2796,0.0,0.0504,0.0113,0.0,0.0,0.0,0.0038,0.0,0.0063,0.0,0.0327,0.0554,0.0,0.0202,0.0,0.0,0.0,0.039,0.073,0.1285,0.1008,0.0189,3385.0,6638.0,0.5909,0.3648,15405.0,0.2797,0.5933,0.174,14750.0,24.64786927,35269.05287,29200.0,32600.0,34800.0,25100.0,28000.0,29500.0,24900.0,25000.0,27800.0,356.0,367.0,501.0,1912.0,1938.0,2163.0,0.4256,0.5744
187745,21464,10.335031883606588,30792.66784393772,1,Public,3800.0,3800.0,1,3,1.0,,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.0,0.098,0.0,4050.0,6102.0,1.0,0.375,16272.0,0.2759,0.6667,0.25,,28.24822695,15302.57447,17800.0,22800.0,18000.0,15400.0,19300.0,15400.0,13200.0,17900.0,13800.0,29.0,36.0,25.0,83.0,64.0,50.0,0.434,0.566
187897,2653,,,1,Public,4500.0,7104.0,1,3,,,0.0,0.0175,0.0,0.0,0.0,0.0,0.0131,0.0,0.2052,0.0,0.0,0.0109,0.0,0.0,0.0066,0.0262,0.0,0.0262,0.0022,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0655,0.0677,0.0,0.0415,0.0,0.0,0.0,0.0,0.0502,0.2882,0.1594,0.0087,4028.0,6212.0,0.9018,0.5263,13786.0,0.172,0.4842,0.16,11500.0,27.09609827,33190.3909,29600.0,33000.0,37800.0,28500.0,31400.0,36300.0,19000.0,21000.0,23800.0,127.0,113.0,154.0,855.0,847.0,728.0,0.3972,0.6028
187967,2654,10.953814114694302,57171.68942340386,1,Public,6256.0,18184.0,1,3,0.3639,1193.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0134,0.0313,0.0,0.058,0.0402,0.0,0.0,0.0,0.0,0.0,0.1161,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0,5233.0,7852.0,0.6796,0.2974,18762.0,0.4545,0.788,0.052,15698.0,22.28301887,53299.23156,49000.0,59900.0,58500.0,43500.0,52500.0,50000.0,34100.0,49100.0,39300.0,28.0,46.0,42.0,239.0,263.0,284.0,0.7311,0.2689
187985,2663,10.767820756191407,47468.45936934865,1,Public,6846.0,20664.0,1,3,0.453793542,1060.0,0.0,0.0043,0.0171,0.0114,0.0244,0.0,0.0054,0.0,0.0924,0.0582,0.0,0.0309,0.0144,0.0,0.0493,0.0618,0.0,0.078,0.0119,0.0,0.0051,0.0,0.0073,0.0,0.02,0.0,0.1075,0.032,0.0003,0.081,0.0,0.0,0.0,0.0,0.0574,0.0731,0.1381,0.0187,5411.0,8909.0,0.7115,0.3871,17401.0,0.4778,0.7904,0.13,18725.0,24.37593773,38068.27119,32600.0,39000.0,43900.0,28100.0,33200.0,36400.0,26700.0,31100.0,38500.0,993.0,884.0,1101.0,5424.0,4866.0,5573.0,0.4471,0.5529
188030,2657,10.559908421716141,38557.59674545299,1,Public,5950.0,19112.0,1,3,0.695958316,984.0,0.0432,0.0128,0.0,0.0015,0.0132,0.0073,0.0256,0.0,0.0732,0.0908,0.0337,0.0212,0.022,0.0,0.0296,0.0608,0.0,0.0498,0.0051,0.0,0.0,0.0183,0.0037,0.0,0.0146,0.0,0.0373,0.0681,0.0154,0.0538,0.0,0.0,0.0,0.0,0.045,0.0758,0.1625,0.0157,4051.0,8185.0,0.7524,0.4191,16863.0,0.4569,0.7371,0.202,17250.0,23.73098738,32537.24656,29700.0,34800.0,40300.0,24800.0,29700.0,34600.0,23700.0,29500.0,31600.0,1085.0,992.0,1040.0,5775.0,5457.0,5426.0,0.4723,0.5277
188182,2650,,,2,Private,14616.0,14616.0,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.3261,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652,0.1522,0.0,10750.0,3560.0,0.5918,0.4182,25380.0,0.1724,0.5745,0.13,23500.0,26.47239264,47876.44172,34500.0,39100.0,41000.0,33800.0,35000.0,36200.0,18800.0,25100.0,33400.0,,,45.0,,,289.0,0.5464,0.4536
188304,2664,,,1,Public,5346.0,13184.0,1,3,,,0.0,0.0227,0.0,0.0,0.0025,0.0,0.0101,0.0177,0.0732,0.0,0.0404,0.0025,0.0,0.0,0.0076,0.0682,0.0,0.0253,0.0,0.0,0.0227,0.0328,0.0,0.0,0.0076,0.0,0.0177,0.1313,0.0076,0.0051,0.0,0.0,0.1187,0.0,0.0328,0.2096,0.1414,0.0025,3374.0,6249.0,0.4251,0.4788,16661.0,0.2089,0.5529,0.247,16697.0,25.50079618,30880.15287,29400.0,31600.0,35800.0,24900.0,26600.0,30900.0,22600.0,25000.0,26500.0,152.0,129.0,193.0,644.0,552.0,733.0,0.3544,0.6456
188429,2666,11.031362696942383,61781.71321217883,2,Private,32340.0,32340.0,1,3,0.7242,1092.0,0.0,0.0082,0.0,0.0,0.0387,0.0,0.0124,0.0,0.0502,0.0,0.0,0.0025,0.0,0.0,0.0346,0.0231,0.0,0.0404,0.0115,0.0,0.0132,0.0412,0.0008,0.0,0.0115,0.0,0.0741,0.0247,0.0486,0.0692,0.0,0.0,0.0,0.0,0.061,0.2735,0.1483,0.0124,21769.0,11626.0,0.3175,0.3079,43006.0,0.6398,0.8295,0.032,25000.0,22.43629505,77491.2171,49400.0,56200.0,63000.0,43500.0,52300.0,58500.0,30800.0,32100.0,38300.0,117.0,164.0,163.0,1743.0,1768.0,1834.0,0.3016,0.6984
188526,2885,10.951068625465622,57014.94044068901,2,Private,30131.0,30131.0,1,3,0.674,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24725.0,8635.0,0.7891,0.2301,42325.0,0.7743,0.8025,0.006,26144.0,20.94639866,83832.49581,94500.0,112200.0,114200.0,112100.0,125900.0,124700.0,45200.0,47500.0,61100.0,,,,,,,0.4006,0.5994
188641,2668,10.756297193298549,46924.59324853505,2,Private,26026.0,26026.0,1,3,0.6944,1064.0,0.0,0.0128,0.0,0.0,0.0255,0.0,0.0,0.0,0.0434,0.1582,0.0,0.0077,0.0,0.0,0.0332,0.0026,0.0,0.0459,0.0077,0.0,0.0077,0.0,0.0051,0.0,0.023,0.0,0.0791,0.0306,0.0,0.0357,0.0,0.0,0.0,0.0,0.3163,0.0357,0.1148,0.0153,8986.0,6406.0,0.8276,0.3929,39758.0,0.5538,0.7495,0.054,27000.0,19.728444,73684.70565,34900.0,42400.0,47300.0,32000.0,38200.0,41400.0,21700.0,27900.0,35300.0,57.0,53.0,78.0,713.0,690.0,789.0,0.5141,0.4859
189088,2671,11.088544479636733,65417.46034966867,2,Private,48240.0,48240.0,1,3,0.4461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205,0.3899,0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124,0.0,0.0,0.0,0.0,0.2098,0.0,0.0,0.0,15516.0,10902.0,0.5592,0.2135,62572.0,0.75,0.8765,0.016,25497.5,19.79972752,81829.25341,31000.0,39000.0,43700.0,28800.0,34600.0,39700.0,21300.0,30800.0,34900.0,49.0,57.0,54.0,363.0,378.0,346.0,0.4468,0.5532
189097,2708,11.049265044212335,62897.71057751323,2,Private,46040.0,46040.0,1,3,0.2377,1343.0,0.0,0.0292,0.0172,0.0738,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0326,0.0,0.0,0.084,0.0,0.0,0.1046,0.0326,0.0,0.0137,0.0,0.0292,0.0,0.012,0.0,0.0995,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.1184,0.0,0.0,0.0497,29924.0,12043.0,0.6331,0.1832,61171.0,0.8885,0.9459,0.008,16725.0,19.3817292,100383.8026,52800.0,63800.0,69700.0,47900.0,56000.0,57900.0,42700.0,52500.0,58300.0,40.0,30.0,54.0,342.0,393.0,407.0,0.0,1.0
189264,11922,,,2,Private,7600.0,7600.0,1,3,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953.0,2854.0,,0.617,16489.0,0.0769,0.4444,,,19.61111111,28121.11111,,,,,,,,,,,,,,,,1.0,0.0
189273,11192,,,2,Private,8100.0,8100.0,1,3,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13005.0,2383.0,,0.5306,13300.0,,0.2222,,,19.375,11062.8125,,,,,,,,,,,,,,,,1.0,0.0
189705,2681,10.854039541387584,51742.74672431012,2,Private,34000.0,34000.0,1,3,0.8023,1085.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0074,0.0,0.1039,0.0,0.0,0.0045,0.0,0.0,0.0252,0.0089,0.0,0.1142,0.0134,0.0,0.0,0.0178,0.0015,0.0,0.0237,0.0,0.1068,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0089,0.0356,0.2804,0.0267,15780.0,7622.0,0.4784,0.2964,45339.0,0.6791,0.8588,0.037,24551.5,19.73255814,77997.5876,37900.0,44700.0,51100.0,36100.0,42100.0,47300.0,22300.0,25900.0,29500.0,55.0,70.0,94.0,1123.0,1158.0,1371.0,0.4645,0.5355
189848,2685,10.707272106194702,44679.59131442587,2,Private,30560.0,30560.0,1,3,0.762,,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0104,0.0208,0.0,0.0156,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0677,0.0833,0.2188,0.0208,0.0,0.0,0.0,0.0,0.2708,0.0,0.2031,0.0,10108.0,6811.0,1.0,0.4327,43135.0,0.5548,0.7333,0.05,25500.0,20.70523416,62116.73829,30700.0,35000.0,38800.0,29300.0,32900.0,37100.0,16900.0,19200.0,23300.0,31.0,32.0,43.0,555.0,514.0,478.0,0.2802,0.7198
189857,4776,,,2,Private,6700.0,6700.0,1,3,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755.0,2066.0,0.8065,0.6077,22678.0,0.2235,0.7391,,,19.42195122,37244.7,29800.0,34700.0,37100.0,19100.0,22500.0,23500.0,40500.0,36800.0,41500.0,140.0,139.0,100.0,196.0,241.0,236.0,1.0,0.0
190044,2699,11.105475354441547,66534.46442625808,2,Private,42530.0,42530.0,1,3,0.6214,1195.0,0.0,0.0076,0.0,0.0,0.0228,0.0,0.0182,0.0,0.0,0.5539,0.0956,0.0,0.0,0.0,0.0,0.003,0.0,0.0804,0.0197,0.0,0.0106,0.0,0.0,0.0,0.0197,0.0,0.041,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.0061,14504.0,10296.0,0.8443,0.2772,57221.0,0.7084,0.8917,0.028,27000.0,19.62008141,95333.28562,56400.0,64600.0,74200.0,57700.0,63500.0,72000.0,27500.0,31600.0,45400.0,34.0,41.0,67.0,1019.0,997.0,1140.0,0.7048,0.2952
190099,2701,11.116261215705418,67255.98001759197,2,Private,48175.0,48175.0,1,3,0.2624,1369.0,0.0,0.0267,0.0,0.012,0.0,0.0,0.0187,0.0,0.0147,0.0,0.0,0.0494,0.0,0.0,0.0708,0.0,0.0,0.1135,0.0227,0.0,0.0374,0.0,0.0467,0.0,0.0587,0.0,0.0721,0.0,0.0,0.3271,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.0895,30401.0,11203.0,1.0,0.1138,60050.0,0.924,0.9539,0.026,16114.5,19.32523365,116886.2579,54300.0,64100.0,81100.0,47700.0,55800.0,63600.0,40000.0,42400.0,76200.0,,,32.0,,,434.0,0.4562,0.5438
190114,9769,10.776386516573814,47876.809234785585,2,Private,17800.0,17800.0,1,3,0.5259,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,0.0256,0.0,0.0,0.0,0.0,0.0,0.1282,0.3297,0.0,16545.0,8402.0,0.0962,0.8068,29594.0,0.3909,0.4194,0.064,29750.0,32.38795181,19506.77952,33900.0,37300.0,40100.0,29900.0,34400.0,36600.0,25300.0,27800.0,29100.0,72.0,95.0,180.0,392.0,398.0,738.0,0.2754,0.7246
190150,2707,11.487397994428228,97479.56004344492,2,Private,51008.0,51008.0,1,3,0.0695,1470.0,0.0,0.0053,0.0078,0.0306,0.0,0.0,0.0417,0.0,0.0,0.164,0.0,0.034,0.0,0.0,0.0548,0.0034,0.0,0.0781,0.0393,0.0,0.0189,0.0,0.0301,0.0,0.0344,0.0,0.048,0.0,0.0,0.2441,0.0,0.0,0.0,0.0,0.0422,0.0815,0.0,0.0417,33371.0,16831.0,0.5344,0.2141,64144.0,0.9469,0.9648,0.017,22500.0,23.77286013,63761.69937,77900.0,95500.0,115600.0,66500.0,74400.0,83300.0,61800.0,88300.0,116300.0,244.0,346.0,408.0,2065.0,2735.0,2847.0,0.5243,0.4757
190248,2709,10.638509082795958,41710.53787915129,2,Private,28775.0,28775.0,1,3,0.7477,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0811,0.0,0.0919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.1622,0.0,0.0,0.0,0.0,0.0,0.3189,0.2162,0.0,16985.0,5820.0,1.0,0.4329,38419.0,0.4808,0.7451,0.084,25000.0,25.68631179,49246.12548,41300.0,44000.0,53100.0,35000.0,40500.0,48000.0,30200.0,29200.0,35600.0,,30.0,46.0,,264.0,264.0,0.3228,0.6772
190372,2710,11.126561650770594,67952.32604926058,2,Private,41400.0,41400.0,1,3,0.1506,1388.0,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.0,2876.0,12073.0,1.0,0.1939,57429.0,0.839,0.9595,0.083,17500.0,20.13580247,67548.54321,49800.0,56100.0,68600.0,42500.0,52900.0,64900.0,42600.0,41300.0,47400.0,,,,,,,0.6596,0.3404
190415,2711,11.32846042063775,83154.90067419833,2,Private,47286.0,47286.0,1,3,0.1419,1422.0,0.135,0.0224,0.0359,0.0115,0.0188,0.0,0.0423,0.0,0.0011,0.1768,0.0,0.0115,0.0244,0.0,0.0157,0.0011,0.0,0.1361,0.0109,0.0,0.028,0.0,0.0028,0.0,0.0238,0.0,0.0221,0.0,0.0148,0.0938,0.0,0.0,0.0,0.0,0.0202,0.0,0.1373,0.0137,25066.0,14170.0,0.9053,0.163,61608.0,0.932,0.9652,0.01,11660.0,20.33095998,87854.76332,76300.0,86300.0,101200.0,64800.0,72000.0,77200.0,62000.0,71000.0,92900.0,188.0,202.0,257.0,2542.0,2631.0,2990.0,0.4917,0.5083
190512,7273,10.9903618702232,59299.839014795354,1,Public,6561.0,13371.0,1,3,0.279,1235.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0409,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0133,0.0114,0.0,0.0052,0.0091,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0445,0.0,0.0149,0.0519,0.0,0.0,0.0,0.0,0.0091,0.0,0.7784,0.0049,6620.0,8675.0,0.4467,0.4401,15519.0,0.656,0.9044,0.04,11000.0,23.13497139,28030.56378,47500.0,55000.0,63600.0,44600.0,51100.0,57200.0,30600.0,40000.0,48100.0,364.0,382.0,529.0,3091.0,3210.0,3539.0,0.5156,0.4844
190549,2687,10.836691801447321,50852.86801938312,1,Public,6536.0,13346.0,1,3,0.3533,1085.0,0.0,0.0,0.0,0.0192,0.0552,0.0,0.0323,0.0,0.1357,0.0,0.0,0.0098,0.0,0.0,0.0323,0.0,0.0,0.0388,0.0102,0.0,0.0012,0.018,0.0123,0.0,0.0213,0.0,0.1525,0.0,0.0,0.0474,0.0,0.0,0.0,0.0,0.056,0.067,0.2805,0.0102,4474.0,7555.0,0.4496,0.4879,15117.0,0.5023,0.8199,0.061,9500.0,23.56274769,26666.15324,36900.0,43400.0,48800.0,33400.0,39700.0,43900.0,33000.0,29900.0,35400.0,540.0,554.0,576.0,3473.0,3663.0,3498.0,0.4163,0.5837
190558,2698,10.727075539643863,45573.21987968663,1,Public,6458.0,13268.0,1,3,0.9427,1005.0,0.0,0.0,0.0,0.0041,0.0498,0.0,0.0313,0.0,0.0561,0.0139,0.0012,0.0064,0.0,0.0,0.0434,0.1134,0.0,0.0255,0.0087,0.0,0.0046,0.0,0.0058,0.0,0.0098,0.0,0.1337,0.0,0.0226,0.103,0.0,0.0,0.0,0.0,0.0237,0.1661,0.1568,0.0203,3868.0,7223.0,0.3436,0.453,16920.0,0.2734,0.7985,0.079,13550.0,21.12892339,34181.47199,33900.0,41700.0,47500.0,29400.0,36900.0,41500.0,25800.0,31800.0,35000.0,457.0,459.0,520.0,2969.0,2801.0,3069.0,0.4438,0.5562
190567,2688,10.906988752013929,54556.31511457458,1,Public,6389.0,13199.0,1,3,0.3806,1130.0,0.0,0.0009,0.0274,0.0071,0.0439,0.0,0.0137,0.0,0.0524,0.1317,0.0,0.0123,0.0,0.0042,0.0637,0.0562,0.0,0.085,0.0184,0.0,0.0,0.0,0.0038,0.0,0.026,0.0,0.1596,0.0,0.0,0.1256,0.0,0.0,0.0,0.0,0.0954,0.0132,0.0321,0.0274,4649.0,8217.0,0.3969,0.518,14824.0,0.4415,0.8595,0.057,11188.0,23.2775,27114.08286,36800.0,44800.0,50900.0,32400.0,39800.0,46300.0,26900.0,34100.0,34700.0,447.0,377.0,424.0,3130.0,2879.0,2807.0,0.4887,0.5113
190576,4765,,,1,Public,6460.0,13270.0,1,3,,,0.0,0.0,0.0,0.0027,0.2112,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0856,0.0,0.0,0.2166,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.1711,0.0,0.0267,0.0,0.0187,0.016,0.0,0.0,0.0,0.0,0.0,0.0267,0.2139,0.0,6593.0,10210.0,0.4435,0.2316,,0.6667,,0.03,9318.0,32.64139942,28782.10058,52400.0,54200.0,61600.0,49100.0,49600.0,56600.0,37300.0,30900.0,46300.0,41.0,29.0,,287.0,181.0,,0.2868,0.7132
190594,2689,10.875044119924594,52841.075901428805,1,Public,6429.0,13239.0,1,3,0.3467,1160.0,0.0,0.0049,0.0,0.0128,0.0573,0.0,0.0184,0.0,0.0104,0.0,0.0,0.0208,0.0087,0.0,0.1139,0.0,0.0,0.026,0.016,0.0,0.0,0.0,0.0108,0.0,0.0646,0.0,0.2441,0.0,0.0038,0.1632,0.0,0.0,0.0,0.0,0.0722,0.0865,0.0434,0.0222,5909.0,7874.0,0.3387,0.4209,15198.0,0.5166,0.861,0.042,9701.0,22.58481447,31394.42095,39300.0,45600.0,51800.0,35200.0,41700.0,47200.0,28300.0,30500.0,39100.0,429.0,525.0,631.0,3355.0,3550.0,3775.0,0.3542,0.6458
190600,2693,10.808718516661575,49450.058331784334,1,Public,6359.0,13169.0,1,3,0.3731,970.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0184,0.015,0.0,0.0,0.0,0.0,0.0135,0.0,0.0008,0.0,0.0,0.0,0.1653,0.5548,0.0199,0.1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,4113.0,7365.0,0.3514,0.553,13734.0,0.3857,0.7886,0.065,10000.0,22.40456525,28283.69019,33800.0,40800.0,50000.0,31700.0,37400.0,44900.0,21900.0,26500.0,33000.0,435.0,413.0,529.0,4028.0,4651.0,4495.0,0.4353,0.5647
190637,7022,10.828094220788742,50417.53049123994,1,Public,6408.0,13218.0,1,3,0.2891,995.0,0.0,0.0016,0.0,0.0161,0.0249,0.0,0.0373,0.0,0.0295,0.0,0.0,0.0093,0.0,0.0,0.029,0.0073,0.0,0.0176,0.0057,0.0,0.0,0.0119,0.001,0.0,0.0047,0.0,0.0674,0.0,0.0767,0.1374,0.0,0.0,0.0,0.0,0.0275,0.2908,0.1928,0.0114,5599.0,7294.0,0.4638,0.531,11863.0,0.3708,0.8265,0.055,9219.0,26.14169675,23015.24098,36700.0,43100.0,47500.0,34400.0,39900.0,43100.0,22900.0,26800.0,29600.0,344.0,347.0,372.0,2934.0,2844.0,2982.0,0.3214,0.6786
190646,10097,10.61920002953846,40912.872744399174,1,Public,6332.0,13142.0,1,3,0.9194,,0.0,0.001,0.0,0.0,0.0,0.0,0.0257,0.0,0.0623,0.0,0.0,0.0,0.0,0.0,0.0158,0.1296,0.0,0.0465,0.0089,0.0,0.0,0.0,0.0,0.0,0.1543,0.0,0.0762,0.0,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.1721,0.2611,0.0,2419.0,7219.0,0.3836,0.6181,16113.0,0.1206,0.6512,0.101,8000.0,24.80720721,22872.07671,30000.0,35000.0,39400.0,26300.0,31000.0,35900.0,21900.0,25200.0,26800.0,329.0,324.0,305.0,2146.0,1921.0,1734.0,0.2754,0.7246
190655,2696,10.742459305195888,46279.72805434838,1,Public,6369.0,13179.0,1,3,0.7278,,0.0,0.0,0.0434,0.0,0.0,0.0,0.1198,0.0,0.0029,0.0,0.1408,0.0,0.0134,0.0315,0.0,0.0477,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0348,0.0038,0.0,0.0,0.0668,0.0,0.0,0.0,0.0,0.0,0.0883,0.253,0.1484,0.0,2839.0,6735.0,0.3159,0.562,14720.0,0.1479,0.7465,0.084,9778.0,22.39795697,23813.00924,32900.0,39500.0,44700.0,29100.0,35700.0,40600.0,23500.0,26900.0,30200.0,663.0,663.0,680.0,4937.0,4743.0,4612.0,0.5628,0.4372
190664,2690,10.888154303019943,53538.393071642764,1,Public,6507.0,13317.0,1,3,0.3982,1090.0,0.0,0.0064,0.0,0.0041,0.041,0.0,0.0264,0.0,0.0695,0.0,0.0,0.0206,0.0152,0.0,0.0467,0.0,0.0,0.0235,0.0162,0.0,0.0022,0.0152,0.0025,0.0,0.0057,0.0,0.1829,0.0,0.0,0.2213,0.0,0.0,0.0,0.0,0.0534,0.0384,0.1769,0.0318,4826.0,7650.0,0.4037,0.3868,14465.0,0.5664,0.86,0.045,10372.5,23.38576367,30265.36109,37200.0,45400.0,52900.0,34000.0,42400.0,48200.0,25600.0,34900.0,46300.0,488.0,541.0,494.0,3470.0,3155.0,2900.0,0.4464,0.5536
190691,4759,10.8007513136197,49057.64497082833,1,Public,6396.0,13206.0,1,3,0.3713,900.0,0.0,0.0,0.0,0.001,0.0203,0.0116,0.0338,0.0,0.0309,0.0,0.0,0.0154,0.0,0.0,0.0347,0.0,0.0,0.0328,0.0183,0.0,0.0174,0.0,0.001,0.0,0.0164,0.0,0.1718,0.0,0.0724,0.0763,0.0,0.0,0.0,0.0183,0.0097,0.2336,0.1757,0.0087,3421.0,6968.0,0.394,0.5279,14329.0,0.29,0.766,0.045,9275.0,23.66720171,24456.47245,33600.0,39700.0,45300.0,30100.0,36700.0,40800.0,23500.0,26900.0,32900.0,273.0,267.0,260.0,2011.0,1850.0,1940.0,0.3395,0.6605
190716,2712,10.679799348939337,43468.82741067442,2,Private,23562.0,23562.0,1,3,0.6879,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.088,0.0024,0.0,0.088,0.0,0.0073,0.0,0.0024,0.0,0.0196,0.0,0.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.6455,0.1051,0.0049,17976.0,6320.0,0.6178,0.3421,33178.0,0.4398,0.7809,0.065,25000.0,23.05666004,60524.90358,50600.0,49600.0,51700.0,46200.0,44800.0,46400.0,30400.0,30700.0,35200.0,38.0,61.0,93.0,640.0,738.0,601.0,0.2656,0.7344
